"LAKE_HISTORY_ID","LAKE_WATERBODY_NAME","Year","Date_First_Listing","Date_Last_Listing","Number_of_Reports","List_of_Locations","LATITUDE","LONGITUDE"
"1501LUC0982B","LAKE LUCILLE",2012,2012-09-14,2012-09-14,1,"1501LUC0982B_C",41.1837,-73.9978
"1501ROC0985","ROCKLAND LAKE",2012,2012-08-20,2012-08-20,1,"1501ROC0985_C",41.1386,-73.9228
"1501ROC0985","ROCKLAND LAKE",2013,2013-10-04,2013-10-04,1,"1501ROC0985_C",41.1386,-73.9228
"1501ROC0985","ROCKLAND LAKE",2014,2014-09-23,2014-10-30,2,"1501ROC0985_C",41.1386,-73.9228
"1501ROC0985","ROCKLAND LAKE",2018,2018-11-21,2018-11-21,1,"1501ROC0985_C",41.1386,-73.9228
"1501ROC0985","ROCKLAND LAKE",2019,2019-05-04,2019-10-31,2,"1501ROC0985_C",41.1386,-73.9228
"1501ROC0985","ROCKLAND LAKE",2020,2020-04-09,2020-05-04,2,"1501ROC0985_C",41.1386,-73.9228
"1501ROC0985","ROCKLAND LAKE",2021,2021-11-03,2021-11-03,1,"1501ROC0985_C",41.1386,-73.9228
"1501ROC0985","ROCKLAND LAKE",2022,2022-05-27,2022-10-27,2,"1501ROC0985_C",41.1386,-73.9228
"1501UWB1006","LITTLE WE WAH LAKE",2012,2012-07-31,2012-07-31,1,"1501UWB1006_C",41.2106,-74.2005
"1501UWB1006","LITTLE WE WAH LAKE",2014,2014-06-22,2014-06-22,1,"1501UWB1006_C",41.2106,-74.2005
"1501WEE1005","WEE WAH LAKE",2012,2012-05-23,2012-05-23,1,"1501WEE1005_C",41.2156,-74.1946
"1501WEE1005","WEE WAH LAKE",2014,2014-10-06,2014-10-06,1,"1501WEE1005_C",41.2156,-74.1946
"1601ELL1113","ELLIS POND",2015,2015-05-23,2015-05-23,1,"1601ELL1113_BEACH_1",41.6826,-73.5471
"1601UWB5314","UNNAMED WATER",2022,2022-06-08,2022-06-08,1,"1601UWB5314_C",41.5898,-73.6116
"1701AGA0815","AGAWAM LAKE",2013,2013-10-08,2013-10-08,1,"1701AGA0815_C",40.8744,-72.3922
"1701AGA0815","AGAWAM LAKE",2014,2014-05-28,2014-10-07,8,"1701AGA0815_C",40.8744,-72.3922
"1701AGA0815","AGAWAM LAKE",2015,2015-05-07,2015-08-05,8,"1701AGA0815_C",40.8744,-72.3922
"1701AGA0815","AGAWAM LAKE",2016,2016-11-02,2016-11-02,1,"1701AGA0815_C",40.8744,-72.3922
"1701AGA0815","AGAWAM LAKE",2017,2017-05-08,2017-12-26,15,"1701AGA0815_C",40.8744,-72.3922
"1701AGA0815","AGAWAM LAKE",2018,2018-05-07,2018-09-25,8,"1701AGA0815_C",40.8744,-72.3922
"1701AGA0815","AGAWAM LAKE",2019,2019-10-16,2019-11-12,4,"1701AGA0815_LA",40.8744,-72.3922
"1701AGA0815","AGAWAM LAKE",2020,2020-06-04,2020-11-17,10,"1701AGA0815_C",40.8744,-72.3922
"1701AGA0815","AGAWAM LAKE",2021,2021-01-07,2021-12-20,15,"1701AGA0815_C",40.8744,-72.3922
"1701AGA0815","AGAWAM LAKE",2022,2022-05-16,2022-11-17,7,"1701AGA0815_C",40.8744,-72.3922
"1701DIV0641","DIVISION POND",2014,2014-08-12,2014-08-12,1,"1701DIV0641_C",40.8852,-72.5659
"1701FOR0755","FORT POND",2017,2017-09-30,2017-09-30,1,"1701FOR0755_C",41.0417,-71.9532
"1701FRE0458","FRESH POND",2013,2013-12-08,2013-12-08,1,"1701FRE0458_C",41.057,-72.3363
"1701FRE0458","FRESH POND",2018,2018-07-22,2018-07-22,1,"1701FRE0458_C",41.057,-72.3363
"1701FRE0753","FRESH POND (HITHER HILLS SP)",2014,2014-11-09,2014-11-09,1,"1701FRE0753_C",41.0159,-72.0245
"1701GEO0780","GEORGICA POND",2012,2012-09-08,2012-09-08,1,"1701GEO0780_C",40.9391,-72.2291
"1701GEO0780","GEORGICA POND",2015,2015-09-22,2015-09-22,1,"1701GEO0780_EH15",40.9391,-72.2291
"1701GEO0780","GEORGICA POND",2018,2018-10-17,2018-10-17,1,"1701GEO0780_EH16B",40.9391,-72.2291
"1701KEL0798","KELLIS POND",2021,2021-06-24,2021-06-24,1,"1701KEL0798_KP",40.9272,-72.3175
"1701LAU0496","LAUREL LAKE",2019,2019-06-04,2019-06-04,1,"1701LAU0496_C",40.9789,-72.5575
"1701LFR0662","LITTLE FRESH POND",2015,2015-09-06,2015-09-06,1,"1701LFR0662_C",40.9182,-72.4085
"1701MAR0495","MARATOOKA LAKE",2015,2015-06-15,2015-06-15,1,"1701MAR0495_C",40.9931,-72.524
"1701MAR0495","MARATOOKA LAKE",2016,2016-06-13,2016-06-27,2,"1701MAR0495_C",40.9931,-72.524
"1701MAR0495","MARATOOKA LAKE",2022,2022-06-27,2022-07-18,2,"1701MAR0495_ML",40.9931,-72.524
"1701MIL0793","MILL POND (WATERMILL)",2015,2015-10-22,2015-10-22,1,"1701MIL0793_C",40.9145,-72.3583
"1701MIL0793","MILL POND (WATERMILL)",2016,2016-12-01,2016-12-01,1,"1701MIL0793_MP",40.9145,-72.3583
"1701MIL0793","MILL POND (WATERMILL)",2017,2017-07-06,2017-07-06,1,"1701MIL0793_MP",40.9145,-72.3583
"1701MIL0793","MILL POND (WATERMILL)",2019,2019-06-11,2019-06-11,1,"1701MIL0793_MP",40.9145,-72.3583
"1701MIL0793","MILL POND (WATERMILL)",2021,2021-10-22,2021-11-12,4,"1701MIL0793_MP",40.9145,-72.3583
"1701PECXXX1","PECONIC RIVER",2016,2016-08-12,2016-08-12,1,"1701PECXXX1_C",40.91606,-72.69496
"1701PRO0009","PROSPECT PARK LAKE",2014,2014-06-20,2014-07-02,2,"1701PRO0009_C",40.6549,-73.9699
"1701PRO0009","PROSPECT PARK LAKE",2015,2015-10-13,2015-10-19,2,"1701PRO0009_SE",40.6549,-73.9699
"1701PRO0009","PROSPECT PARK LAKE",2016,2016-10-24,2016-11-07,3,"1701PRO0009_NW, 1701PRO0009_SE, 1701PRO0009_SW",40.6549,-73.9699
"1701PRO0009","PROSPECT PARK LAKE",2017,2017-05-22,2017-05-22,1,"1701PRO0009_SE",40.6549,-73.9699
"1701PRO0009","PROSPECT PARK LAKE",2018,2018-05-21,2018-05-21,1,"1701PRO0009_C",40.6549,-73.9699
"1701PRO0009","PROSPECT PARK LAKE",2019,2019-05-28,2019-05-28,1,"1701PRO0009_C",40.6549,-73.9699
"1701PRO0009","PROSPECT PARK LAKE",2021,2021-05-25,2021-10-21,6,"1701PRO0009_C",40.6549,-73.9699
"1701PRO0009","PROSPECT PARK LAKE",2022,2022-10-13,2022-10-21,2,"1701PRO0009_C",40.6549,-73.9699
"1701REE0763","BIG REED POND",2014,2014-05-21,2014-09-09,2,"1701REE0763_C",41.0781,-71.9101
"1701REE0763","BIG REED POND",2015,2015-04-19,2015-05-03,3,"1701REE0763_C",41.0781,-71.9101
"1701REE0763","BIG REED POND",2016,2016-09-14,2016-09-14,1,"1701REE0763_C",41.0781,-71.9101
"1701RON0304","LAKE RONKONKOMA",2015,2015-05-18,2015-05-18,1,"1701RON0304_LRI",40.8276,-73.1225
"1701RON0304","LAKE RONKONKOMA",2017,2017-08-12,2017-08-12,1,"1701RON0304_C",40.8276,-73.1225
"1701RON0304","LAKE RONKONKOMA",2018,2018-05-09,2018-06-01,3,"1701RON0304_C, 1701RON0304_LRBR",40.8276,-73.1225
"1701UWB0087","GOOSE POND",2016,2016-10-27,2016-10-27,1,"1701UWB0087_C",40.7119,-73.7987
"1701UWB0087","GOOSE POND",2022,2022-06-12,2022-07-30,2,"1701UWB0087_C",40.7119,-73.7987
"1701UWB0730","UNNAMED WATER",2022,2022-11-18,2022-11-18,1,"1701UWB0730_C",41.046,-72.1736
"1701WAI0782","WAINSCOTT POND",2016,2016-06-29,2016-06-29,1,"1701WAI0782_WPS",40.9293,-72.2426
"1701WAI0782","WAINSCOTT POND",2018,2018-07-18,2018-07-18,1,"1701WAI0782_WPS",40.9293,-72.2426
"1701WAI0782","WAINSCOTT POND",2019,2019-10-22,2019-10-22,1,"1701WAI0782_WPS",40.9293,-72.2426
"1701WAI0782","WAINSCOTT POND",2020,2020-10-13,2020-11-11,3,"1701WAI0782_WPS",40.9293,-72.2426
"1701WAI0782","WAINSCOTT POND",2021,2021-05-24,2021-05-24,1,"1701WAI0782_WPS",40.9293,-72.2426
"1701WAI0782","WAINSCOTT POND",2022,2022-05-24,2022-05-24,1,"1701WAI0782_WPS",40.9293,-72.2426
"1702FRE0271A","FRESH POND SALONGA",2020,2020-06-07,2020-06-07,1,"1702FRE0271A_C",40.9214,-73.2963
"1702GRA1055","GRASSY SPRAIN RESERVOIR",2014,2014-11-03,2014-11-03,1,"1702GRA1055_C",40.9781,-73.8475
"1702IND5821","INDIAN POND",2015,2015-10-20,2015-10-27,2,"1702IND5821_C",40.8383,-73.8941
"1702KIS0076","KISSENA LAKE",2014,2014-05-22,2014-05-22,1,"1702KIS0076_C",40.7481,-73.8055
"1702OAK0107","OAKLAND LAKE",2021,2021-06-11,2021-06-11,1,"1702OAK0107_C",40.7586,-73.7596
"1702RE31074","NEW ROCHELLE RESERVOIR NO.3",2016,2016-10-28,2016-10-28,1,"1702RE31074_C",40.9463,-73.8013
"1702RE31074","NEW ROCHELLE RESERVOIR NO.3",2018,2018-06-07,2018-06-07,1,"1702RE31074_C",40.9463,-73.8013
"1702ROTXXXX","ROTH POND",2017,2017-05-10,2017-11-02,3,"1702ROTXXXX_C",40.9118,-73.12379
"1702ROTXXXX","ROTH POND",2018,2018-05-15,2018-07-05,3,"1702ROTXXXX_C",40.9118,-73.12379
"1702ROTXXXX","ROTH POND",2019,2019-04-16,2019-04-22,3,"1702ROTXXXX_C",40.9118,-73.12379
"1702ROTXXXX","ROTH POND",2022,2022-03-23,2022-04-21,7,"1702ROTXXXX_C",40.9118,-73.12379
"1702SHE1087","SHELDRAKE LAKE",2019,2019-08-09,2019-08-09,1,"1702SHE1087_C",40.9524,-73.7745
"1702SIL1076","SILVER LAKE RESERVOIR",2015,2015-10-16,2015-10-16,1,"1702SIL1076_C",40.6262,-74.0965
"1702STRXXX1","STRACK POND",2019,2019-11-06,2019-11-06,1,"1702STRXXX1_C",40.6994,-73.8554
"1702UWB0239","WILLOW POND",2017,2017-04-26,2017-04-26,1,"1702UWB0239_C",40.9031,-73.4159
"1702UWB0239","WILLOW POND",2020,2020-05-01,2020-05-01,1,"1702UWB0239_C",40.9031,-73.4159
"1702UWB0336","STONY BROOK DUCK POND",2019,2019-10-18,2019-10-18,1,"1702UWB0336_C",40.9142,-73.147
"1702UWB5331","BOWNE POND",2012,2012-07-03,2012-07-03,1,"1702UWB5331_C",40.77071,-73.80826
