"LAKE_HISTORY_ID","LOCATION_X_COORDINATE","LOCATION_Y_COORDINATE"
"1303UWB0258A",-74.2429,41.3046
"1303UWB0258D",-74.2415,41.293
"1303UWB0258E",-74.2602,41.2654
"1303UWB0259",-74.2474,41.2816
"1303UWB0259E",-74.1755,41.4621
"1303UWB0259F",-74.1682,41.4604
"1303UWB0259G",-74.1651,41.4634
"1303UWB0260A",-74.2057,41.4614
"1303UWB0260B",-74.2243,41.4356
"1303UWB0260D",-74.1989,41.4613
"1303UWB0261",-74.204,41.4695
"1303UWB0261A",-74.188,41.4988
"1303UWB0261B",-74.2481,41.4416
"1303UWB0263",-74.2156,41.4866
"1303UWB0263A",-74.1974,41.509
"1303UWB0263B",-74.2231,41.4634
"1303UWB0263D",-74.2395,41.4762
"1303UWB0263E",-74.2009,41.5033
"1303UWB0263F",-74.2034,41.5024
"1303UWB0265",-74.233,41.4909
"1303UWB0266C",-74.2182,41.4981
"1303UWB0268",-74.256,41.4665
"1303UWB0274",-74.2683,41.4424
"1303UWB0277",-74.2889,41.4315
"1303UWB0281",-74.3083,41.4191
"1303UWB0285",-74.2609,41.4301
"1303UWB0286",-74.2559,41.433
"1303UWB0287",-74.2559,41.4238
"1303UWB0287A",-74.2468,41.4268
"1303UWB0288",-74.2742,41.4142
"1303UWB0289",-74.2665,41.4018
"1303UWB0291",-74.2642,41.4096
"1303UWB0292",-74.2564,41.4087
"1303UWB0293",-74.2563,41.4109
"1303UWB0296",-74.2691,41.3854
"1303UWB0298",-74.3016,41.4032
"1303UWB0299",-74.3175,41.3928
"1303UWB0303A",-74.2942,41.371
"1303UWB0303B",-74.2905,41.3736
"1303UWB0304A",-74.3014,41.3714
"1303UWB0307A",-74.2574,41.3738
"1303UWB0307B",-74.2581,41.3731
"1303UWB0312",-74.311,41.3569
"1303UWB0312A",-74.3084,41.3619
"1303UWB0312B",-74.3097,41.362
"1303UWB0312C",-74.3005,41.357
"1303UWB0312E",-74.2871,41.3533
"1303UWB0312G",-74.2869,41.3621
"1303UWB0312H",-74.3057,41.351
"1303UWB0312J",-74.31,41.3428
"1303UWB0314",-74.3169,41.3557
"1303UWB0314A",-74.3162,41.3573
"1303UWB0314B",-74.3146,41.3606
"1303UWB0315",-74.2726,41.3443
"1303UWB0315A",-74.2864,41.3433
"1303UWB0315B",-74.2893,41.3479
"1303UWB0315C",-74.2888,41.347
"1303UWB0315D",-74.2879,41.3472
"1303UWB0315F",-74.2871,41.3481
"1303UWB0316",-74.266,41.3323
"1303UWB0319",-74.3089,41.3457
"1303UWB0320",-74.3017,41.3267
"1303UWB0320A",-74.311,41.3271
"1303UWB0320B",-74.2903,41.3183
"1303UWB0320C",-74.2839,41.3319
"1303UWB0322",-74.3119,41.3046
"1303UWB0322A",-74.312,41.3008
"1303UWB0322B",-74.3163,41.3239
"1303UWB0322C",-74.3196,41.3197
"1303UWB0322D",-74.3162,41.3202
"1303UWB0322E",-74.3204,41.317
"1303UWB0322F",-74.3312,41.2928
"1303UWB0322G",-74.33,41.2938
"1303UWB0322I",-74.3139,41.2983
"1303UWB0552A",-74.1454,41.4969
"1303UWB0552C",-74.166,41.4861
"1303UWB0552D",-74.1582,41.491
"1303UWB2320",-74.1187,41.3152
"1303UWB5463",-74.0953,41.3174
"1303UWB5466",-74.1194,41.5342
"1303UWB5475",-74.0541,41.4681
"1303UWB5476",-74.1093,41.4357
"1303UWB5477",-74.0623,41.4539
"1303UWB5478",-74.0659,41.4194
"1303UWB5479",-74.0661,41.4172
"1303UWB5480",-74.0272,41.4011
"1303UWB5501",-74.1417,41.3265
"1303UWB5502",-74.1312,41.3241
"1303UWB5503",-74.1367,41.3495
"1303UWB5504",-74.1459,41.352
"1303UWB5505",-74.1468,41.3557
"1303UWB5507",-74.1594,41.3614
"1303UWB5509",-74.1944,41.3658
"1303UWB5510",-74.1976,41.356
"1303UWB5511",-74.1973,41.3549
"1303UWB5512",-74.1931,41.338
"1303UWB5513",-74.2211,41.3397
"1303UWB5514",-74.2234,41.318
"1303UWB5547",-74.1278,41.4088
"1303UWB5548",-74.13,41.4542
"1303UWB5549",-74.1529,41.4422
"1303UWB5550",-74.1548,41.3916
"1303UWB5551",-74.1407,41.4036
"1303UWB5552",-74.1703,41.4234
"1303UWB5553",-74.1708,41.4221
"1303UWB5554",-74.1617,41.423
"1303UWB5555",-74.1635,41.4535
"1303UWB5557",-74.193,41.3781
"1303UWB5558",-74.1675,41.3848
"1303UWB5559",-74.1981,41.4288
"1303UWB5560",-74.2368,41.3962
"1303UWB5561",-74.235,41.38
"1303UWB5562",-74.1874,41.4739
"1303UWB5563",-74.1853,41.4979
"1303UWB5564",-74.2434,41.4643
"1303UWB5565",-74.2355,41.4723
"1303UWB5566",-74.2127,41.4944
"1303UWB5567",-74.2323,41.4929
"1303UWB5568",-74.2366,41.4904
"1303UWB5569",-74.2449,41.4846
"1303UWB5570",-74.2467,41.4706
"1303UWB5572",-74.1351,41.4905
"1303UWB5574",-74.2557,41.3865
"1303UWB5575",-74.2684,41.4366
"1303UWB5576",-74.2807,41.4226
"1303UWB5577",-74.31,41.4077
"1303UWB5578",-74.2969,41.414
"1303UWB5579",-74.323,41.3791
"1303UWB5590",-74.2769,41.4582
"1303UWB5591",-74.2532,41.48
"1303UWB5608",-74.1136,41.4913
"1303UWB5609",-74.086,41.4954
"1303UWB5612",-74.1109,41.4329
"1303WAL0257",-74.2225,41.307
"1303WAS0225",-74.0692,41.4919
"1304BAR0345I",-73.9238,41.4642
"1304BEA0345",-73.9407,41.4864
"1304BEA0345A",-73.8826,41.4904
"1304BEEXXX1",-73.7031,41.62165
"1304CHR0358A",-73.6744,41.6623
"1304FREXXX1",-73.77003,41.69706
"1304FUR0356",-73.6966,41.6426
"1304GAY0350",-73.7951,41.5543
"1304GEM5246",-73.7988,41.5021
"1304HIL0345G",-73.797,41.6176
"1304JOR0345C",-73.8661,41.4513
"1304LIT0354",-73.6515,41.5619
"1304MCK0357",-73.6947,41.6553
"1304NOR0348I",-73.6805,41.7167
"1304NUC5222",-73.6456,41.5982
"1304PEN0349",-73.8153,41.5548
"1304PRA0357E",-73.6831,41.6757
"1304PRI0351H",-73.6613,41.6131
"1304REDXXX1",-73.79991,41.59269
"1304SPR0348H",-73.7382,41.7209
"1304STEXXX1",-73.8977,41.549
"1304SUN0353C",-73.6551,41.5527
"1304SWE0359",-73.6768,41.6783
"1304SYL0352",-73.7416,41.6088
"1304TYR3480",-73.7474,41.7573
"1304UWB0345B",-73.8722,41.4318
"1304UWB0345C",-73.8717,41.4543
"1304UWB0345E",-73.8306,41.5225
"1304UWB0345G",-73.9038,41.5418
"1304UWB0345H",-73.9007,41.5462
"1304UWB0345I",-73.8906,41.5354
"1304UWB0345J",-73.9171,41.49
"1304UWB0345L",-73.8935,41.4783
"1304UWB0345P",-73.8528,41.4809
"1304UWB0345Q",-73.9488,41.5047
"1304UWB0345V",-73.8365,41.5693
"1304UWB0345W",-73.8353,41.5847
"1304UWB0346",-73.7978,41.6623
"1304UWB0346A",-73.7989,41.687
"1304UWB0346B",-73.7919,41.7076
"1304UWB0346C",-73.8079,41.6069
"1304UWB0348",-73.7648,41.673
"1304UWB0348A",-73.7379,41.659
"1304UWB0348B",-73.7289,41.6471
"1304UWB0348C",-73.7474,41.7038
"1304UWB0348D",-73.7392,41.6991
"1304UWB0348E",-73.7329,41.7052
"1304UWB0348F",-73.7276,41.7277
"1304UWB0348G",-73.7213,41.7262
"1304UWB0348J",-73.6651,41.7324
"1304UWB0348L",-73.6757,41.7139
"1304UWB0348M",-73.7203,41.7392
"1304UWB0348N",-73.6748,41.7654
"1304UWB0350B",-73.767,41.5704
"1304UWB0350E",-73.7636,41.5698
"1304UWB0351A",-73.7425,41.5871
"1304UWB0351B",-73.7025,41.5927
"1304UWB0351C",-73.7099,41.5754
"1304UWB0351D",-73.713,41.5547
"1304UWB0351E",-73.7117,41.6138
"1304UWB0351F",-73.7036,41.6217
"1304UWB0351G",-73.7002,41.6106
"1304UWB0351I",-73.6468,41.62
"1304UWB0351L",-73.6799,41.6434
"1304UWB0352A",-73.7369,41.602
"1304UWB0352B",-73.7434,41.6024
"1304UWB0352C",-73.7482,41.6034
"1304UWB0355A",-73.6949,41.6133
"1304UWB0357A",-73.6883,41.669
"1304UWB0357B",-73.6878,41.6699
"1304UWB0357C",-73.6856,41.6725
"1304UWB0357D",-73.6848,41.6734
"1304UWB0357F",-73.6966,41.6828
"1304UWB0358",-73.6775,41.6622
"1304UWB0359A",-73.6645,41.6861
"1304UWB0360",-73.676,41.6875
"1304UWB0360A",-73.6602,41.698
"1304UWB3450",-73.8612,41.4931
"1304UWB345BB",-73.82,41.6071
"1304UWB345DD",-73.8848,41.4399
"1304UWB345II",-73.9218,41.4673
"1304UWB345LL",-73.9011,41.4737
"1304UWB345MM",-73.8884,41.4822
"1304UWB345RR",-73.971,41.4882
"1304UWB345VV",-73.8479,41.4883
"1304UWB350AA",-73.7939,41.5652
"1304UWB5225",-73.6742,41.5462
"1304UWB5227",-73.794,41.5
"1304UWB5228",-73.732,41.56
"1304UWB5230",-73.7284,41.5844
"1304UWB5232",-73.8715,41.5492
"1304UWB5233",-73.8575,41.5495
"1304UWB5234",-73.8566,41.5551
"1304UWB5235",-73.8733,41.5049
"1304UWB5236",-73.8676,41.5121
"1304UWB5237",-73.8633,41.5064
"1304UWB5238",-73.8344,41.5069
"1304UWB5239",-73.8359,41.5051
"1304UWB5242",-73.8193,41.5009
"1304UWB5243",-73.8097,41.5051
"1304UWB5244",-73.7771,41.5459
"1304UWB5245",-73.7947,41.5138
"1304UWB5247",-73.7497,41.5309
"1304UWB5248",-73.7977,41.538
"1304UWB5249",-73.7905,41.548
"1304UWB5250",-73.7897,41.5197
"1304UWB5252",-73.8219,41.5812
"1304UWB5253",-73.8209,41.5945
"1304UWB5254",-73.8232,41.6127
"1304UWB5255",-73.8335,41.603
"1304UWB5256",-73.8266,41.592
"1304UWB5257",-73.8047,41.5882
"1304UWB5259",-73.7863,41.6101
"1304UWB5260",-73.7851,41.625
"1304UWB5261",-73.7782,41.6242
"1304UWB5269",-73.7612,41.6033
"1304UWB5270",-73.8024,41.5997
"1304UWB5271",-73.7975,41.6061
"1304UWB5272",-73.8345,41.5712
"1304UWB5277",-73.8693,41.5927
"1304UWB5278",-73.8427,41.5591
"1304UWB5279",-73.7638,41.584
"1304UWB5452",-73.9697,41.4891
"1304UWB5453",-73.903,41.4988
"1304UWB5454",-73.9052,41.4805
"1304UWB5455",-73.9139,41.472
"1304UWB5461",-73.8836,41.4859
"1304UWB5605",-73.9203,41.5187
"1304UWB5614",-73.898,41.5572
"1304UWB5686",-73.809,41.6948
"1304UWB5690",-73.6763,41.6959
"1304UWB5694",-73.734,41.7302
"1304UWB5708",-73.7901,41.6446
"1304UWB5709",-73.7689,41.6465
"1304UWB5710",-73.8153,41.6296
"1304UWB5711",-73.8139,41.6357
"1304UWB5712",-73.7729,41.6504
"1304UWB5713",-73.7787,41.6517
"1304UWB5714",-73.8032,41.6434
"1304UWB5715",-73.7927,41.6482
"1304UWB5717",-73.8041,41.6589
"1304UWB5718",-73.7918,41.6586
"1304UWB5719",-73.7972,41.6773
"1304UWB5720",-73.7996,41.6844
"1304UWB5721",-73.7906,41.6997
"1304UWB5722",-73.7931,41.6673
"1304UWB5723",-73.7931,41.6657
"1304UWB5724",-73.7548,41.6802
"1304UWB5725",-73.7505,41.6885
"1304UWB5726",-73.7678,41.7039
"1304UWB5727",-73.7662,41.6336
"1304UWB5728",-73.7839,41.6273
"1304UWB5803",-73.7523,41.7589
"1304UWB5940",-73.7467,41.7638
"1304UWB5941",-73.7449,41.7657
"1304UWB5942",-73.744,41.7623
"1304UWB5967",-73.9443,41.5047
"1304UWB6886",-73.7547,41.569
"1304UWBXXX1",-73.81036,41.68928
"1304VAL0345K",-73.9308,41.4774
"1304WAL0345Y",-73.8289,41.5912
"1304WEI0345M",-73.8778,41.4801
"1304WEI0345N",-73.869,41.4806
"1304WESXXX1",-73.8983,41.5261
"1304WHA0353",-73.6649,41.5537
"1304WIL0345U",-73.8796,41.5197
"1304WIL0353B",-73.6574,41.5556
"1305BON1126",-73.6495,41.8466
"1305COL0404",-73.7108,41.9159
"1305DIE0390",-73.6885,41.7943
"1305EBE5675",-73.8684,41.6482
"1305FRAXXX1",-73.81756,41.82325
"1305GEN5878",-73.7247,41.9282
"1305GRE0366",-73.8862,41.6214
"1305HAL0407",-73.655,41.9519
"1305HUN0403",-73.6476,41.903
"1305LON0375",-73.8184,41.8825
"1305MIL0405",-73.703,41.9496
"1305MOF5696",-73.7347,41.7467
"1305MUD0379",-73.8097,41.9012
"1305MUD0410",-73.6715,41.9791
"1305NOO0373A",-73.7851,41.7901
"1305ONI0366B",-73.8786,41.5891
"1305ROU0395",-73.677,41.8244
"1305RYD0401",-73.6468,41.8668
"1305SHA0396",-73.6667,41.8434
"1305SIL0378",-73.8033,41.9157
"1305STAXXX1",-73.70919,41.87511
"1305STI0409",-73.6736,41.97155
"1305THO0408",-73.6782,41.9612
"1305UPT0384",-73.753,41.8475
"1305UWB0365A",-73.9203,41.5497
"1305UWB0366A",-73.8857,41.5954
"1305UWB0368B",-73.8349,41.6651
"1305UWB0369",-73.8663,41.6832
"1305UWB0369A",-73.8304,41.6988
"1305UWB0369B",-73.8247,41.6916
"1305UWB0370C",-73.8111,41.7468
"1305UWB0371",-73.8063,41.7468
"1305UWB0371A",-73.7835,41.7443
"1305UWB0372",-73.8108,41.7223
"1305UWB0372A",-73.8055,41.7082
"1305UWB0372B",-73.8056,41.7061
"1305UWB0373",-73.8241,41.7928
"1305UWB0377",-73.7741,41.933
"1305UWB0381",-73.7988,41.9271
"1305UWB0381A",-73.7578,41.9632
"1305UWB0382",-73.7635,41.9373
"1305UWB0385",-73.7195,41.7714
"1305UWB0386",-73.7504,41.7661
"1305UWB0388",-73.7087,41.7801
"1305UWB0389",-73.7061,41.7985
"1305UWB0391",-73.6832,41.7976
"1305UWB0392",-73.6708,41.7896
"1305UWB0392A",-73.6545,41.7934
"1305UWB0393",-73.6499,41.7725
"1305UWB0398",-73.7202,41.8272
"1305UWB0400",-73.664,41.8745
"1305UWB0406",-73.659,41.9471
"1305UWB5273",-73.8715,41.6228
"1305UWB5274",-73.8656,41.6079
"1305UWB5615",-73.9052,41.5493
"1305UWB5618",-73.9218,41.585
"1305UWB5619",-73.9165,41.5693
"1305UWB5620",-73.9123,41.5825
"1305UWB5621",-73.9031,41.5785
"1305UWB5622",-73.9029,41.6022
"1305UWB5623",-73.8788,41.595
"1305UWB5667",-73.8404,41.7622
"1305UWB5670",-73.8498,41.6562
"1305UWB5671",-73.8537,41.6454
"1305UWB5672",-73.8498,41.6397
"1305UWB5673",-73.8402,41.6567
"1305UWB5674",-73.839,41.6519
"1305UWB5676",-73.8243,41.6631
"1305UWB5677",-73.8639,41.6923
"1305UWB5678",-73.843,41.6924
"1305UWB5679",-73.8361,41.6958
"1305UWB5680",-73.8294,41.7033
"1305UWB5681",-73.8465,41.7176
"1305UWB5682",-73.8216,41.7293
"1305UWB5683",-73.8016,41.7312
"1305UWB5684",-73.7936,41.7313
"1305UWB5685",-73.8148,41.6966
"1305UWB5687",-73.7851,41.7402
"1305UWB5688",-73.7811,41.7362
"1305UWB5689",-73.8494,41.7338
"1305UWB5701",-73.86,41.7331
"1305UWB5702",-73.8149,41.7367
"1305UWB5703",-73.8129,41.7368
"1305UWB5704",-73.813,41.7357
"1305UWB5705",-73.8111,41.7388
"1305UWB5706",-73.8099,41.7357
"1305UWB5707",-73.8059,41.7345
"1305UWB5737",-73.8234,41.7703
"1305UWB5738",-73.8325,41.7841
"1305UWB5739",-73.8323,41.7901
"1305UWB5767",-73.8403,41.7964
"1305UWB5768",-73.8457,41.7883
"1305UWB5769",-73.8298,41.8012
"1305UWB5770",-73.8336,41.8045
"1305UWB5771",-73.8186,41.8097
"1305UWB5772",-73.8287,41.8076
"1305UWB5774",-73.8382,41.8201
"1305UWB5775",-73.8355,41.8467
"1305UWB5776",-73.8419,41.864
"1305UWB5778",-73.7967,41.77
"1305UWB5779",-73.8015,41.777
"1305UWB5780",-73.795,41.7821
"1305UWB5782",-73.8259,41.8212
"1305UWB5783",-73.796,41.8604
"1305UWB5784",-73.8246,41.8531
"1305UWB5785",-73.8,41.873
"1305UWB5786",-73.7911,41.8687
"1305UWB5787",-73.7729,41.8117
"1305UWB5788",-73.7808,41.8587
"1305UWB5789",-73.7732,41.8697
"1305UWB5790",-73.7498,41.8019
"1305UWB5791",-73.764,41.7892
"1305UWB5792",-73.7566,41.7833
"1305UWB5793",-73.77,41.7633
"1305UWB5794",-73.7513,41.8308
"1305UWB5795",-73.7527,41.8346
"1305UWB5796",-73.76,41.8628
"1305UWB5797",-73.7625,41.8626
"1305UWB5798",-73.784,41.7562
"1305UWB5799",-73.8594,41.7619
"1305UWB5800",-73.8541,41.7709
"1305UWB5801",-73.8503,41.7705
"1305UWB5802",-73.8406,41.7503
"1305UWB5804",-73.8629,41.7818
"1305UWB5824",-73.7834,41.8862
"1305UWB5825",-73.7993,41.8998
"1305UWB5826",-73.7783,41.9455
"1305UWB5827",-73.7766,41.9444
"1305UWB5828",-73.7812,41.9496
"1305UWB5829",-73.7889,41.957
"1305UWB5830",-73.788,41.9633
"1305UWB5831",-73.7553,41.9733
"1305UWB5832",-73.8133,41.8956
"1305UWB5864",-73.7796,41.9466
"1305UWB5865",-73.7307,41.8912
"1305UWB5866",-73.7291,41.9016
"1305UWB5867",-73.7302,41.9103
"1305UWB5868",-73.7309,41.9142
"1305UWB5869",-73.7414,41.9131
"1305UWB5870",-73.7457,41.9066
"1305UWB5871",-73.7263,41.8921
"1305UWB5872",-73.7092,41.8751
"1305UWB5874",-73.7054,41.8935
"1305UWB5875",-73.7042,41.9056
"1305UWB5876",-73.7072,41.9085
"1305UWB5877",-73.7203,41.9187
"1305UWB5879",-73.742,41.9354
"1305UWB5880",-73.748,41.9556
"1305UWB5887",-73.6432,41.9493
"1305UWB5888",-73.6411,41.9501
"1305UWB5889",-73.6585,41.9561
"1305UWB5891",-73.6433,41.958
"1305UWB5896",-73.6414,41.8912
"1305UWB5897",-73.654,41.895
"1305UWB5943",-73.7373,41.7542
"1305UWB5944",-73.7356,41.751
"1305UWB5945",-73.7169,41.7704
"1305UWB5946",-73.7125,41.7799
"1305UWB5947",-73.6858,41.7837
"1305UWB5949",-73.6767,41.7776
"1305UWB5951",-73.7244,41.7871
"1305UWB5952",-73.6943,41.8236
"1305UWB5953",-73.6794,41.8212
"1305UWB5954",-73.6556,41.7928
"1305UWB5955",-73.7177,41.8302
"1305UWB5956",-73.7182,41.8262
"1305UWB5957",-73.721,41.842
"1305UWB5959",-73.7154,41.838
"1305UWB5960",-73.7245,41.8653
"1305UWB5961",-73.7193,41.8729
"1305UWB5962",-73.6471,41.8045
"1305UWB5965",-73.6463,41.8149
"1305UWB5966",-73.6619,41.8322
"1305UWB5968",-73.903,41.5769
"1305UWB5969",-73.8998,41.6135
"1305UWB6127",-73.7944,41.8003
"1305UWB6128",-73.7543,41.8157
"1305UWB6659",-73.7767,41.8298
"1305WAP0365",-73.9165,41.6058
"1306ALT0478A",-74.4883,41.5319
"1306ARK0753A",-74.5931,41.3462
"1306AWO0781",-74.2904,41.7061
"1306BEA0789",-74.258,41.8887
"1306BEA0818",-74.5379,41.8106
"1306BIN0735",-74.5512,41.4103
"1306BRA0473A",-74.4035,41.6013
"1306CAP0797A",-74.4594,41.7477
"1306CAS6272",-74.3456,41.2045
"1306CRA0792",-74.4895,41.7114
"1306DAVXXX1",-74.26457,41.87087
"1306DEW0449",-74.0477,41.8872
"1306DUC0457A",-74.1458,41.7542
"1306DUF6232",-74.5126,41.3631
"1306ECH0473",-74.4028,41.6034
"1306ECH6153",-74.3848,41.4139
"1306ELM0734A",-74.5479,41.3992
"1306FIE0477A",-74.48,41.5443
"1306FIR0452",-74.058,41.8975
"1306FOU0770",-74.0806,41.8747
"1306GLE0668",-74.3371,41.3262
"1306HED0463A",-74.1989,41.7017
"1306HEN0539",-74.3921,41.5169
"1306HIG0492",-74.4813,41.4517
"1306HIL5731",-74.3394,41.3039
"1306HON0812",-74.3792,41.7524
"1306JER0472",-74.3846,41.5929
"1306KAT6307",-74.5336,41.6743
"1306KER6276",-74.3018,41.766
"1306KINXXX1",-74.5436,41.434
"1306LOC0743",-74.5505,41.3277
"1306LOU0454",-73.9971,41.8368
"1306LYO0783",-74.216,41.8525
"1306LYO0789A",-74.3607,41.7805
"1306MAR0471",-74.3526,41.6803
"1306MIL0515",-74.5353,41.4389
"1306MIN0775",-74.2355,41.7252
"1306MOH0774",-74.1572,41.7662
"1306MON0598",-74.4542,41.4584
"1306MUD0780",-74.3119,41.6933
"1306MUR0470",-74.3489,41.6294
"1306OSI0546",-74.1662,41.5795
"1306PEE0820",-74.3773,41.9271
"1306PIN0471A",-74.3536,41.6122
"1306POC0595A",-74.4635,41.4313
"1306PRIXXX1",-74.16894,41.74011
"1306RID0715",-74.4488,41.387
"1306RON0815A",-74.4719,41.826
"1306ROO0788",-74.2439,41.8569
"1306SEC0453",-74.0643,41.8896
"1306SHA0491",-74.5009,41.4457
"1306SIL0579A",-74.3879,41.4595
"1306SIL0807",-74.5542,41.7016
"1306STU0453A",-74.0426,41.8436
"1306THI0451",-74.0635,41.882
"1306TIL0464A",-74.2483,41.6727
"1306TWI0452A",-74.0642,41.8948
"1306TWI6036",-74.0642,41.8966
"1306ULS0799",-74.4896,41.7727
"1306UWB0278",-74.2997,41.4286
"1306UWB0322H",-74.3156,41.2972
"1306UWB0448A",-74.0159,41.8927
"1306UWB0448D",-74.0124,41.8844
"1306UWB0450",-74.0508,41.8832
"1306UWB0453C",-74.0299,41.8539
"1306UWB0453D",-74.0248,41.8477
"1306UWB0455",-74.0766,41.8262
"1306UWB0456",-74.0642,41.8053
"1306UWB0456A",-74.0655,41.784
"1306UWB0462",-74.1068,41.687
"1306UWB0464",-74.2141,41.6841
"1306UWB0464B",-74.2204,41.6503
"1306UWB0465",-74.3137,41.6233
"1306UWB0465B",-74.3312,41.5673
"1306UWB0465C",-74.3294,41.5675
"1306UWB0465D",-74.3523,41.5398
"1306UWB0467",-74.3726,41.5333
"1306UWB0474A",-74.4213,41.5473
"1306UWB0476",-74.4204,41.5341
"1306UWB0477",-74.4551,41.5613
"1306UWB0480",-74.4703,41.5198
"1306UWB0484",-74.4518,41.4982
"1306UWB0485",-74.4649,41.4743
"1306UWB0486",-74.4713,41.4777
"1306UWB0488",-74.4845,41.4697
"1306UWB0488E",-74.0235,41.8955
"1306UWB0489",-74.4921,41.4625
"1306UWB0493",-74.4985,41.5022
"1306UWB0495",-74.4877,41.4939
"1306UWB0498",-74.4999,41.4851
"1306UWB0500",-74.4982,41.4857
"1306UWB0502",-74.5289,41.4683
"1306UWB0508",-74.5309,41.4906
"1306UWB0509",-74.5196,41.4732
"1306UWB0511",-74.51,41.4917
"1306UWB0511A",-74.5038,41.4924
"1306UWB0512",-74.5343,41.4598
"1306UWB0513",-74.558,41.4582
"1306UWB0514A",-74.5368,41.4501
"1306UWB0516",-74.5652,41.4328
"1306UWB0520",-74.5609,41.4229
"1306UWB0522",-74.5653,41.4102
"1306UWB0523",-74.5799,41.3994
"1306UWB0523A",-74.5831,41.3949
"1306UWB0523B",-74.5738,41.4017
"1306UWB0525",-74.6024,41.3933
"1306UWB0527",-74.6039,41.3861
"1306UWB0529",-74.2829,41.6132
"1306UWB0529E",-74.1662,41.6301
"1306UWB0531",-74.2872,41.5951
"1306UWB0533",-74.2641,41.5818
"1306UWB0534",-74.28,41.5645
"1306UWB0536A",-74.3643,41.52
"1306UWB0536B",-74.355,41.5213
"1306UWB0537",-74.382,41.5103
"1306UWB0540",-74.1987,41.6109
"1306UWB0541",-74.1722,41.5986
"1306UWB0542A",-74.1641,41.5987
"1306UWB0542B",-74.1484,41.6194
"1306UWB0544",-74.1761,41.5913
"1306UWB0545",-74.1545,41.5899
"1306UWB0546B",-74.1657,41.5826
"1306UWB0546C",-74.1695,41.5786
"1306UWB0547",-74.1507,41.5915
"1306UWB0548",-74.1412,41.5942
"1306UWB0549",-74.1722,41.5629
"1306UWB0549A",-74.164,41.5728
"1306UWB0550A",-74.164,41.4985
"1306UWB0554",-74.2362,41.5158
"1306UWB0555",-74.2965,41.5265
"1306UWB0558A",-74.2547,41.5053
"1306UWB0558B",-74.2856,41.4851
"1306UWB0562",-74.2805,41.4651
"1306UWB0563",-74.2969,41.4527
"1306UWB0565",-74.3243,41.4351
"1306UWB0565A",-74.3295,41.4356
"1306UWB0567",-74.331,41.4436
"1306UWB0568",-74.3389,41.4397
"1306UWB0569",-74.3413,41.4402
"1306UWB0573",-74.3434,41.4615
"1306UWB0574",-74.3488,41.4393
"1306UWB0576",-74.3532,41.4669
"1306UWB0576A",-74.3311,41.464
"1306UWB0576B",-74.3301,41.5009
"1306UWB0576C",-74.333,41.5027
"1306UWB0577A",-74.3479,41.4486
"1306UWB0577B",-74.3537,41.4438
"1306UWB0579B",-74.3949,41.4573
"1306UWB0579C",-74.3853,41.464
"1306UWB0582",-74.3956,41.4795
"1306UWB0582A",-74.4518,41.4763
"1306UWB0585",-74.412,41.4363
"1306UWB0589",-74.4324,41.4359
"1306UWB0590",-74.435,41.4337
"1306UWB0592",-74.4265,41.4429
"1306UWB0597",-74.433,41.4573
"1306UWB0600",-74.356,41.4142
"1306UWB0601",-74.3347,41.4269
"1306UWB0602",-74.3308,41.4287
"1306UWB0605",-74.3632,41.3993
"1306UWB0606",-74.3613,41.4
"1306UWB0608",-74.3534,41.3948
"1306UWB0609",-74.3587,41.3913
"1306UWB0610",-74.3632,41.3915
"1306UWB0613",-74.3367,41.4141
"1306UWB0614",-74.3364,41.4152
"1306UWB0615",-74.3455,41.4106
"1306UWB0615A",-74.3749,41.4135
"1306UWB0624A",-74.3865,41.3998
"1306UWB0624B",-74.4009,41.3925
"1306UWB0627",-74.3928,41.3749
"1306UWB0629",-74.3903,41.3697
"1306UWB0630",-74.3873,41.3695
"1306UWB0631",-74.3752,41.356
"1306UWB0634",-74.3575,41.3597
"1306UWB0635",-74.3723,41.3634
"1306UWB0636",-74.3486,41.3778
"1306UWB0639",-74.4226,41.3121
"1306UWB0642",-74.4039,41.3318
"1306UWB0643",-74.4095,41.334
"1306UWB0646",-74.3759,41.2988
"1306UWB0649",-74.3684,41.2817
"1306UWB0652",-74.4011,41.2829
"1306UWB0653",-74.3883,41.2794
"1306UWB0653A",-74.402,41.2756
"1306UWB0655",-74.4062,41.276
"1306UWB0657",-74.3772,41.3223
"1306UWB0658",-74.3607,41.3435
"1306UWB0659",-74.3552,41.3515
"1306UWB0660A",-74.3475,41.3707
"1306UWB0668A",-74.3299,41.3269
"1306UWB0668B",-74.3441,41.3141
"1306UWB0673",-74.438,41.2813
"1306UWB0681D",-74.3683,41.259
"1306UWB0682",-74.3556,41.2557
"1306UWB0683",-74.3621,41.2341
"1306UWB0683A",-74.3662,41.2342
"1306UWB0685",-74.362,41.2285
"1306UWB0687",-74.3476,41.2756
"1306UWB0689",-74.3373,41.2708
"1306UWB0690",-74.3249,41.2677
"1306UWB0691",-74.2969,41.252
"1306UWB0692",-74.3032,41.26
"1306UWB0692A",-74.3029,41.2549
"1306UWB0693",-74.3079,41.2542
"1306UWB0696",-74.3195,41.2889
"1306UWB0697",-74.3114,41.2952
"1306UWB0699",-74.3053,41.2864
"1306UWB0701",-74.3079,41.2976
"1306UWB0706",-74.2708,41.3086
"1306UWB0711",-74.4802,41.3924
"1306UWB0712",-74.4846,41.404
"1306UWB0713",-74.4663,41.3916
