OBJECTID,REACHCODE,VALUE_11,VALUE_21,VALUE_22,VALUE_23,VALUE_24,VALUE_31,VALUE_41,VALUE_42,VALUE_43,VALUE_52,VALUE_71,VALUE_81,VALUE_82,VALUE_90,VALUE_95,FID,OBJECTID_1,Join_Count,TARGET_FID,OBJECTID_12,Permanent_,FDate,Resolution,GNIS_ID,GNIS_Name,AreaSqKm,Elevation,ReachCode_1,FType,FCode,Shape_Leng,LkAcres,Perimeter,Lake_ID,Location_I,Long,Lat,Region,County,Type,LocType,Shape_Le_1,Shape_Area,ReachNew
47,W01100005003133,1.568562701000000,1.30438372,0.090811525,0.033022373,0,0.123833897,86.840584500000006,0.974159993000000,1.444728804000000,0.718236605,1.023693552,0.520102369,0,4.400231157000000,0.957648807,16170,16171,1,16170,16171,7711504,9/6/1999 0:00:00,3, , ,0.059000000000000,0.000000000000000,01100005003133,390,39004,0.014495713028500,14.530799999999999,1456.306845030000000,1601UWB6623,1601UWB6623_C,-73.614700299999996,41.679199199999999,3,Dutchess,Lake,Centroid,0.014495713192600,0.000006361467358,W01100005003133
48,W01100005003138,2.325581395000000,0,0,0,0,0,92.790697670000000,0.000000000000000,3.023255814000000,1.627906977,0.23255814,0,0,0.000000000000000,0,16181,16182,1,16181,16182,7711534,9/6/1999 0:00:00,3,943311,Bear Swamp,0.015000000000000,0.000000000000000,01100005003138,390,39004,0.005560638753930,3.723997188190000,569.986814253000030,1601BEA1116D,1601BEA1116D_C,-73.607399000000001,41.665000900000003,3,Dutchess,Lake,Centroid,0.005560638477020,0.000001629991515,W01100005003138
49,W01100005003139,2.295760083000000,1.240951396,0.165460186,0.082730093,0,0.310237849,87.156153050000000,0.000000000000000,0.310237849000000,1.07549121,0.992761117,0.413650465,0,4.819027921000000,1.13753878,16353,16354,1,16353,16354,7711526,9/6/1999 0:00:00,3, , ,0.179000000000000,0.000000000000000,01100005003139,390,39004,0.024745778693000,44.101300000000002,2544.928990460000000,1601UWB1116A,1601UWB1116A_C,-73.620201100000003,41.667999299999998,3,Dutchess,Lake,Centroid,0.024745778150800,0.000019304177949,W01100005003139
50,W01100005003143,4.687500000000000,3.515625,0.455729167,0.260416667,0,0,83.919270830000002,0.000000000000000,0.325520833000000,0.520833333,0.520833333,1.302083333,0,4.492187500000000,0,16184,16185,1,16184,16185,7711542,9/6/1999 0:00:00,3,975773,Pell Lake,0.064000000000000,0.000000000000000,01100005003143,390,39004,0.014485907850300,15.881600000000001,1416.405851730000000,1601PEL1116B,1601PEL1116B_C,-73.629997299999999,41.658401499999997,3,Dutchess,Lake,Centroid,0.014485909034000,0.000006950808303,W01100005003143
51,W01100005003146,18.750000000000000,0,0,0,0,0,25.000000000000000,0.000000000000000,0.000000000000000,6.25,0,43.75,0,6.250000000000000,0,14669,14670,0,14669,14670,7711568,9/6/1999 0:00:00,3, , ,0.004000000000000,0.000000000000000,01100005003146,390,39004,0.002815393880850,1.102574351900000,264.284295424999980, , ,0.000000000000000,0.000000000000000,0, , , ,0.002815394206900,0.000000482467998,W01100005003146
52,W01100005003147,21.621621619999999,0,0,0,0,0,72.972972970000001,0.000000000000000,0.000000000000000,0,2.702702703,0,0,0.000000000000000,2.702702703,14673,14674,0,14673,14674,7711576,9/6/1999 0:00:00,3, , ,0.007000000000000,0.000000000000000,01100005003147,390,39004,0.003388727312220,1.772133161060000,331.918628399999990, , ,0.000000000000000,0.000000000000000,0, , , ,0.003388727793750,0.000000775426647,W01100005003147
53,W01100005003148,58.620689659999996,0,0,0,0,0,6.896551724000000,0.000000000000000,0.000000000000000,0,3.448275862,13.79310345,0,17.241379309999999,0,14671,14672,0,14671,14672,7711572,9/6/1999 0:00:00,3, , ,0.010000000000000,0.000000000000000,01100005003148,390,39004,0.004239115141540,2.581020567570000,419.513752008999970, , ,0.000000000000000,0.000000000000000,0, , , ,0.004239114996740,0.000001129367128,W01100005003148
54,W01100005003152,5.776173285000000,2.166064982,0.36101083,0,0,0,75.812274369999997,0.000000000000000,0.000000000000000,6.859205776,1.805054152,0,0,6.137184116000000,1.083032491,14667,14668,0,14667,14668,7711562,9/6/1999 0:00:00,3, , ,0.045000000000000,0.000000000000000,01100005003152,390,39004,0.010808190882400,11.169600000000001,1085.387059930000100, , ,0.000000000000000,0.000000000000000,0, , , ,0.010808190945400,0.000004887888078,W01100005003152
55,W01100005003155,2.520362686000000,5.102197633,0.23820501,0.053788228,0,0,73.374827109999998,4.848624558000000,6.854157062000000,0,1.375441832,2.566466882,0,3.050560934000000,0.015368065,14680,14681,1,14680,14681,7711600,9/6/1999 0:00:00,3, , ,0.024000000000000,0.000000000000000,01100005003155,390,39004,0.007377726219480,5.895308352010000,695.751289927000020,1601UWB1113C,1601UWB1113C_C,-73.527198799999994,41.629100800000003,3,Dutchess,Lake,Centroid,0.007377726681090,0.000002578860176,W01100005003155
56,W01100005003160,3.005686434000000,1.543460601,0.324939074,0,0,0,76.279447599999997,0.243704305000000,0.000000000000000,0,0.081234768,0,0,18.521527209999999,0,14709,14710,1,14709,14710,7711588,9/6/1999 0:00:00,3, , ,0.051000000000000,0.000000000000000,01100005003160,390,39004,0.017179451314700,12.649800000000001,1623.446887470000100,1601UWB1117A,1601UWB1117A_C,-73.555900600000001,41.634498600000001,3,Dutchess,Lake,Centroid,0.017179450381100,0.000005534176398,W01100005003160
57,W01100005003162,2.911153119000000,5.595463138,0.255198488,0.066162571,0,0,69.328922500000004,5.841209830000000,7.712665406000000,0,1.597353497,2.958412098,0,3.724007561000000,0.009451796,14682,14683,1,14682,14683,7711604,9/6/1999 0:00:00,3, , ,0.017000000000000,0.000000000000000,01100005003162,390,39004,0.006517962164170,4.141747358660000,583.479938188000010,1601UWB1113A,1601UWB1113A_C,-73.539001499999998,41.629199999999997,3,Dutchess,Lake,Centroid,0.006517962410030,0.000001811790572,W01100005003162
58,W01100005003164,1.794280730000000,3.270824248,1.339480406,0.336427637,0.006230141,1.918883559,75.746059439999996,0.043610990000000,0.404959193000000,0.722696405,1.345710548,7.077440658,0.504641455,4.329948290000000,1.158806305,14708,14709,1,14708,14709,7711582,9/6/1999 0:00:00,3, , ,0.014000000000000,0.000000000000000,01100005003164,390,39004,0.005727203585790,3.527009282190000,523.364080723000030,1601UWB6627,1601UWB6627_C,-73.604400600000005,41.638999900000002,3,Dutchess,Lake,Centroid,0.005727204173400,0.000001543157424,W01100005003164
59,W01100005003165,3.663177926000000,5.613701237,0.309229305,0.083254044,0,0,65.984776400000001,7.350142721000000,9.431493815000000,0,1.962416746,2.949571836,0,2.640342531000000,0.011893435,14684,14685,1,14684,14685,7711608,9/6/1999 0:00:00,3, , ,0.011000000000000,0.000000000000000,01100005003165,390,39004,0.004576397193200,2.747154196940000,450.647138335000020,1601UWB6618,1601UWB6618_C,-73.548202500000002,41.626998899999997,3,Dutchess,Lake,Centroid,0.004576398391310,0.000001201698367,W01100005003165
60,W01100005003167,4.374057315000000,0,0,0,0,28.35595777,60.935143289999999,0.000000000000000,1.809954751000000,0,0.150829563,1.659125189,0.150829563,2.564102564000000,0,14677,14678,1,14677,14678,7711592,9/6/1999 0:00:00,3, , ,0.030000000000000,0.000000000000000,01100005003167,390,39004,0.008831340667690,7.457659975230000,852.795747366999990,1601UWB6628,1601UWB6628_C,-73.608200100000005,41.635799400000003,3,Dutchess,Lake,Centroid,0.008831340814630,0.000003262772274,W01100005003167
61,W01100005003178,3.574788335000000,4.609595484,1.458137347,0.235183443,0,0,86.500470370000002,0.000000000000000,0.188146754000000,0,1.317027281,0,0,2.069614299000000,0.047036689,14683,14684,1,14683,14684,7711606,9/6/1999 0:00:00,3, , ,0.095000000000000,0.000000000000000,01100005003178,390,39004,0.015121271528400,23.520499999999998,1465.488217850000000,1601UWB5697,1601UWB5697_C,-73.624298100000004,41.627800000000001,3,Dutchess,Lake,Centroid,0.015121272216000,0.000010289231044,W01100005003178
62,W01100005003180,5.276487970000000,5.698607007,1.435204728,0.211059519,0,0,84.086112279999995,0.000000000000000,0.168847615000000,0,1.224145209,0,0,1.857323765000000,0.042211904,16357,16358,1,16357,16358,7711612,9/6/1999 0:00:00,3,954192,Jones Pond,0.043000000000000,0.000000000000000,01100005003180,390,39004,0.009007652857430,10.743900000000000,844.048850857000050,1601JON1117B,1601JON1117B_C,-73.623199499999998,41.624599500000002,3,Dutchess,Lake,Centroid,0.009007652106790,0.000004699744954,W01100005003180
63,W01100005003186,20.000000000000000,0,0,0,0,0,77.647058819999998,0.000000000000000,0.000000000000000,0,2.352941176,0,0,0.000000000000000,0,16191,16192,1,16191,16192,7711640,9/6/1999 0:00:00,3,944595,Brady Pond,0.015000000000000,0.000000000000000,01100005003186,390,39004,0.005184789134210,3.727408199030000,498.300816234000020,1601BRA1112,1601BRA1112_C,-73.531501800000001,41.601501499999998,3,Dutchess,Lake,Centroid,0.005184788435850,0.000001629844008,W01100005003186
64,W01100005003190,1.643102789000000,1.222774169,0.611387084,0,0,0,66.182651890000002,0.000000000000000,0.343905235000000,1.222774169,6.610622851,15.47573558,0.496752006,4.623614826000000,1.566679404,14686,14687,1,14686,14687,7711618,9/6/1999 0:00:00,3, , ,0.043000000000000,0.000000000000000,01100005003190,390,39004,0.011758730177000,10.674799999999999,1219.611803210000100,1601UWB5310,1601UWB5310_C,-73.609901399999998,41.612598400000003,3,Dutchess,Lake,Centroid,0.011758730626800,0.000004668608445,W01100005003190
65,W01100005003193,14.494212380000000,3.8248616,0,0.050327126,0,0,63.110216410000000,5.938600906000000,7.297433317000000,0,2.667337695,1.560140916,0,1.006542526000000,0.050327126,16189,16190,1,16189,16190,7711636,9/6/1999 0:00:00,3,962049,Quaker Lake,0.223000000000000,0.000000000000000,01100005003193,390,39004,0.023964682823800,54.958199999999998,2500.847492609999800,1601QUA1114,1601QUA1114_C,-73.563003499999994,41.601600599999998,3,Dutchess,Lake,Centroid,0.023964682096300,0.000024031461770,W01100005003193
66,W01100005003196,5.100182149000000,7.650273224,0,0,0,0,38.979963570000002,12.750455369999999,18.943533700000000,0,9.107468124,5.646630237,0,1.639344262000000,0.182149362,16081,16082,1,16081,16082,7711648,9/6/1999 0:00:00,3,950694,French Lake,0.023000000000000,0.000000000000000,01100005003196,390,39004,0.006929658902980,5.676400127430000,716.051317520999990,1601FRE1114A,1601FRE1114A_C,-73.561698899999996,41.595100400000000,3,Dutchess,Lake,Centroid,0.006929659432810,0.000002481848248,W01100005003196
67,W01100005003205,0.437445319000000,1.115485564,0.896762905,0.568678915,0.021872266,0,81.692913390000001,0.087489064000000,0.306211724000000,1.509186352,3.827646544,3.258967629,0,6.211723535000000,0.065616798,14713,14714,0,14713,14714,7711670,9/6/1999 0:00:00,3, , ,0.017000000000000,0.000000000000000,01100005003205,390,39004,0.005949554504330,4.132302367490000,558.338182057000040, , ,0.000000000000000,0.000000000000000,0, , , ,0.005949553938980,0.000001806670374,W01100005003205
68,W01100005003209,0.660558278000000,1.704666525,1.385041551,0.788408268,0.170466652,0,79.991476669999997,0.085233326000000,0.319624973000000,1.470274877,3.728958023,3.430641381,0,6.115491157000000,0.149158321,16201,16202,1,16201,16202,7711672,9/6/1999 0:00:00,3, , ,0.019000000000000,0.000000000000000,01100005003209,390,39004,0.005806853364050,4.718955118310000,546.443965599999960,1601UWB5314,1601UWB5314_C,-73.611602800000000,41.589801799999996,3,Dutchess,Lake,Centroid,0.005806852377810,0.000002063116462,W01100005003209
69,W01100005003216,0.411734431000000,1.595470921,1.595470921,1.029336078,0,0,79.876479669999995,2.110138960000000,1.183736490000000,2.213072568,5.146680391,0.617601647,0,3.499742666000000,0.720535255,16205,16206,1,16205,16206,7711680,9/6/1999 0:00:00,3, , ,0.010000000000000,0.000000000000000,01100005003216,390,39004,0.004807734343310,2.359045441370000,495.640568089000000,1601UWB5316,1601UWB5316_C,-73.608497600000007,41.585800200000001,3,Dutchess,Lake,Centroid,0.004807734717550,0.000001031302983,W01100005003216
70,W01100005003224,12.273800160000000,6.92368214,2.124311566,0.393391031,0,0.236034618,57.513768689999999,8.497246262999999,4.642014162000000,0,0.157356412,5.743509048,0,1.494885917000000,0,14714,14715,2,14714,14715,7711690,9/6/1999 0:00:00,3,951712,Green Mountain Lake,0.133000000000000,0.000000000000000,01100005003224,390,39004,0.022729553690200,32.807600000000001,2261.231397500000200,1601GRE1117,1601GRE1117_C,-73.605102500000001,41.576900500000001,3,Dutchess,Lake,Centroid,0.022729554001400,0.000014340763422,W01100005003224
71,W01100005003494,9.430255403000000,8.251473477,2.750491159,0.589390963,0,0.196463654,39.096267189999999,1.768172888000000,7.072691552000000,0,7.269155206,23.37917485,0.196463654,0.000000000000000,0,16213,16214,1,16213,16214,7711700,9/6/1999 0:00:00,3,960008,Pawling Reservoir,0.028000000000000,0.000000000000000,01100005003494,390,39004,0.007359938743770,6.846976151380000,689.404272867000030,1601PAW1006A,1601PAW1006A_C,-73.575698900000006,41.575901000000002,3,Dutchess,Lake,Centroid,0.007359939161890,0.000002992793204,W01100005003494
72,W01100005003496,1.589205397000000,8.185907046,5.727136432,2.75862069,0.089955022,0,76.341829090000004,0.029985007000000,1.799100450000000,0.11994003,0.089955022,0.749625187,0,2.128935532000000,0.389805097,16083,16084,1,16083,16084,7711716,9/6/1999 0:00:00,3,959853,Parce Pond,0.030000000000000,0.000000000000000,01100005003496,390,39004,0.007514608493550,7.493046907880000,727.108940327000030,1601UWB1118,1601UWB1118_C,-73.634902999999994,41.568199200000002,3,Dutchess,Lake,Centroid,0.007514608312140,0.000003274899090,W01100005003496
73,W01100005003530,1.948842875000000,0,0,0,0,0,92.570036540000004,0.000000000000000,5.481120585000000,0,0,0,0,0.000000000000000,0,15103,15104,1,15103,15104,7711074,9/6/1999 0:00:00,3, , ,0.016000000000000,0.000000000000000,01100005003530,390,39004,0.005440590772830,3.907476352590000,504.289406531000000,1601UWB1134A,1601UWB1134A_C,-73.497100799999998,41.970001199999999,3,Dutchess,Lake,Centroid,0.005440590285950,0.000001718257850,W01100005003530
74,W01100005003531,5.776780707000000,4.935501963,0.841278744,0.336511497,0.112170499,0,49.747616379999997,0.000000000000000,0.000000000000000,0,1.738642737,26.97700505,0,8.188446439000000,1.34604599,14764,14765,0,14764,14765,7711402,9/6/1999 0:00:00,3, , ,0.080000000000000,0.000000000000000,01100005003531,390,39004,0.012763348427800,19.645199999999999,1274.152641019999900, , ,0.000000000000000,0.000000000000000,0, , , ,0.012763347933100,0.000008609370298,W01100005003531
75,W01100005003534,1.470588235000000,4.411764706,4.227941176,1.470588235,0.367647059,0,62.316176470000002,1.470588235000000,4.963235294000000,0,4.227941176,15.07352941,0,0.000000000000000,0,16215,16216,1,16215,16216,7711712,9/6/1999 0:00:00,3, , ,0.011000000000000,0.000000000000000,01100005003534,390,39004,0.005118252374810,2.678881817990000,502.238914905000000,1601UWB1117C,1601UWB1117C_C,-73.587402299999994,41.570499400000003,3,Dutchess,Lake,Centroid,0.005118251062120,0.000001170847154,W01100005003534
76,W01100005003535,7.407407407000000,13.46801347,6.397306397,2.693602694,0,0,59.932659930000000,0.000000000000000,7.407407407000000,0.673400673,0.673400673,1.346801347,0,0.000000000000000,0,15044,15045,1,15044,15045,7711734,9/6/1999 0:00:00,3, , ,0.030000000000000,0.000000000000000,01100005003535,390,39004,0.007090061178290,7.309769449220000,667.100604951000040,1601UWB5223,1601UWB5223_C,-73.630096399999999,41.560798599999998,3,Dutchess,Lake,Centroid,0.007090061097750,0.000003194434717,W01100005003535
77,W01100005003546,0.774647887000000,11.44366197,2.323943662,0.704225352,0.352112676,0.176056338,35.105633800000000,4.964788732000000,36.408450700000003,1.126760563,0.105633803,1.478873239,0,4.471830986000000,0.563380282,14193,14194,0,14193,14194,6187466,9/6/1999 0:00:00,3,943500,Beebe Pond,0.023000000000000,0.000000000000000,01100005003546,390,39004,0.006522865108380,5.615555076580000,636.755485338999960, , ,0.000000000000000,0.000000000000000,0, , , ,0.006522865421200,0.000002485712088,W01100005003546
78,W01100005024993,7.692307692000000,14.52991453,0,0,0,0,11.965811970000001,11.111111110000000,35.042735039999997,0,0,0,0,18.803418799999999,0.854700855,34137,34138,1,34137,3337,22290881,9/6/1999 0:00:00,3, , ,0.025000000000000,0.000000000000000,01100005024993,390,39004,0.010171211002200,6.067938526410000,930.549730588999980,1601UWB6643,1601UWB6643_C,-73.440101600000006,42.373401600000001,4,Columbia,Lake,Centroid,0.010171211270100,0.000002685047021,W01100005024993
79,W01100005024994,2.055196712000000,0.469759248,0,0,0,0,83.088667060000006,0.998238403000000,10.510863179999999,1.467997651,0.704638873,0,0,0.704638873000000,0,34138,34139,1,34138,3338,22290883,9/6/1999 0:00:00,3, , ,0.040000000000000,0.000000000000000,01100005024994,390,39004,0.008341768260740,9.953565082790000,777.235666943999950,1601UWB6647,1601UWB6647_C,-73.452102699999998,42.364799499999997,4,Columbia,Lake,Centroid,0.008341768412640,0.000004403840722,W01100005024994
80,W01100005024995,6.117021277000000,2.659574468,0.265957447,0,0,0,78.191489360000006,0.265957447000000,1.861702128000000,0,0,0,0,10.638297870000001,0,34139,34140,1,34139,3339,22290885,9/6/1999 0:00:00,3, , ,0.018000000000000,0.000000000000000,01100005024995,390,39004,0.005783373994830,4.379329623440000,560.694524981999960,1601UWB6648,1601UWB6648_C,-73.438499500000006,42.352298699999999,4,Columbia,Lake,Centroid,0.005783374091960,0.000001937181263,W01100005024995
81,W01100005024996,21.621621619999999,7.432432432,0,0,0,0,37.162162160000001,0.675675676000000,5.405405405000000,0,0,27.7027027,0,0.000000000000000,0,34140,34141,0,34140,3340,6210456,9/6/1999 0:00:00,3, , ,0.025000000000000,0.000000000000000,01100005024996,390,39004,0.006973247395920,6.211066213150000,640.785090230000040, , ,0.000000000000000,0.000000000000000,0, , , ,0.006973248306870,0.000002727967638,W01100005024996
82,W01100005024997,11.224489800000001,21.42857143,5.102040816,3.06122449,0,0,47.959183670000002,0.000000000000000,4.081632653000000,0,0,0,0,5.102040816000000,2.040816327,35270,35271,0,35270,4470,6223994,9/6/1999 0:00:00,3, , ,0.015000000000000,0.000000000000000,01100005024997,390,39004,0.005551307808470,3.748930128580000,509.205343560000020, , ,0.000000000000000,0.000000000000000,0, , , ,0.005551307489470,0.000001638379273,W01100005024997
83,W01100006001432,0.089605735000000,8.064516129,1.433691756,0.17921147,0,0,66.129032260000002,0.000000000000000,6.810035842000000,0,0,1.971326165,0,14.874551970000001,0.448028674,16627,16628,0,16627,16628,7730663,9/6/1999 0:00:00,3, , ,0.024000000000000,0.000000000000000,01100006001432,390,39004,0.010503954502300,6.038456519820000,1019.149848290000000, , ,0.000000000000000,0.000000000000000,0, , , ,0.010503953746800,0.000002626678114,W01100006001432
84,W01100006001447,1.187214612000000,11.59817352,1.369863014,0.365296804,0,0,72.694063929999999,0.000000000000000,7.853881279000000,0,0.273972603,0.821917808,0,3.744292237000000,0.091324201,14961,14962,0,14961,14962,7730689,9/6/1999 0:00:00,3, , ,0.010000000000000,0.000000000000000,01100006001447,390,39004,0.004065491833180,2.377133777310000,414.174915204999990, , ,0.000000000000000,0.000000000000000,0, , , ,0.004065491303200,0.000001033826177,W01100006001447
85,W01100006001453,1.301615799000000,8.797127469,2.154398564,0.291741472,0.089766607,0,60.682226210000003,0.000000000000000,11.108617590000000,0,0.359066427,9.133752244,0,6.059245961000000,0.022441652,16446,16447,1,16446,16447,7730699,9/6/1999 0:00:00,3, , ,0.046000000000000,0.000000000000000,01100006001453,390,39004,0.011436931749500,11.245799999999999,1120.941388479999900,1702SCO1111,1702SCO1111_C,-73.505500799999993,41.233100899999997,3,Westchester,Lake,Centroid,0.011436931106300,0.000004889833212,W01100006001453
86,W01100006001459,0.554016620000000,18.00554017,2.493074792,0,0,0,53.185595569999997,0.000000000000000,21.329639889999999,0,0,0.831024931,0,3.324099723000000,0.27700831,15393,15394,0,15393,15394,7730725,9/6/1999 0:00:00,3, , ,0.006000000000000,0.000000000000000,01100006001459,390,39004,0.003238159501180,1.508941889270000,332.247722194000000, , ,0.000000000000000,0.000000000000000,0, , , ,0.003238158596420,0.000000656063576,W01100006001459
87,W01100006001463,0.349650350000000,11.36363636,1.573426573,0,0,0,63.111888110000002,0.000000000000000,17.832167829999999,0,0,0.524475524,0,5.069930070000000,0.174825175,14777,14778,0,14777,14778,7730731,9/6/1999 0:00:00,3, , ,0.010000000000000,0.000000000000000,01100006001463,390,39004,0.003793567847640,2.436828413410000,375.082831408999990, , ,0.000000000000000,0.000000000000000,0, , , ,0.003793567822080,0.000001059435801,W01100006001463
88,W01100006001466,3.200326842000000,9.30137546,1.579735803,0.25874983,0.054473648,0,66.539561489999997,0.040855236000000,7.599073948000000,0.204276181,0.299605066,5.542693722,0,5.365654365000000,0.013618412,15396,15397,1,15396,15397,7730737,9/6/1999 0:00:00,3, , ,0.167000000000000,0.000000000000000,01100006001466,390,39004,0.022763875741800,41.133699999999997,2341.750947200000200,1702BRO1110A,1702BRO1110A_C,-73.493598899999995,41.217800099999998,3,Westchester,Lake,Centroid,0.022763877852100,0.000017881340989,W01100006001466
89,W01100006001471,0.136549841000000,6.281292672,0.227583068,0,0,0,80.700955850000000,0.000000000000000,4.642694584000000,0,0,0,0,7.965407374000000,0.045516614,15615,15616,1,15615,15616,7730741,9/6/1999 0:00:00,3, , ,0.016000000000000,0.000000000000000,01100006001471,390,39004,0.006408110676080,3.925712978050000,682.656020130000000,1702UWB1110E,1702UWB1110E_C,-73.532203699999997,41.221000699999998,3,Westchester,Lake,Centroid,0.006408110663360,0.000001706680586,W01100006001471
90,W01100006001473,0.592153960000000,6.51369356,0.185048113,0,0,0,78.349370840000006,0.000000000000000,4.404145078000000,0,0,0,0,9.881569208000000,0.074019245,15402,15403,1,15402,15403,7730755,9/6/1999 0:00:00,3, , ,0.010000000000000,0.000000000000000,01100006001473,390,39004,0.003953518212590,2.388189083290000,398.386868868000020,1702UWB1110D,1702UWB1110D_C,-73.534698500000005,41.219501500000000,3,Westchester,Lake,Centroid,0.003953517920530,0.000001038228052,W01100006001473
91,W01100006001474,0.223713647000000,20.13422819,9.619686801,11.96868009,3.914988814,0.111856823,48.657718119999998,0.000000000000000,3.579418345000000,0,0.894854586,0.894854586,0,0.000000000000000,0,15407,15408,0,15407,15408,7730773,9/6/1999 0:00:00,3, , ,0.014000000000000,0.000000000000000,01100006001474,390,39004,0.005250079516690,3.580740357590000,503.117272363999970, , ,0.000000000000000,0.000000000000000,0, , , ,0.005250078490270,0.000001556521689,W01100006001474
92,W01100006001478,1.366742597000000,5.857468272,0.162707452,0,0,0,78.067035469999993,0.130165962000000,5.629677839000000,0,0.03254149,0,0,8.688577937000000,0.065082981,15616,15617,1,15616,15617,7730771,9/6/1999 0:00:00,3, , ,0.033000000000000,0.000000000000000,01100006001478,390,39004,0.009629916328500,8.265366319380000,985.693712807000000,1702UWB1110C,1702UWB1110C_C,-73.535499599999994,41.214698800000001,3,Westchester,Lake,Centroid,0.009629916639870,0.000003592932211,W01100006001478
